gaTrackerData.jobId,icon,name,highlightPhrase
3394458628,health,Health Insurance,"It is a great facility and provides an opportunity for advancement.  Benefit packages are appropriate for all level of incomes. Many options and different types of benefits. Dental, medical and vision to just name a few "
3394458628,vacation,Vacation & Paid Time Off,"They give you a lot on paper but will
Not pay it out when they don’t give you the time to actually use it "
3394458628,retirement,401K Plan,Low match ; not very helpful ; hard to understand 
3457801932,retirement,401K Plan,401K plan option are very good but way too many to choice from. They use this small company called Smartpath to help with figuring out what options to choose. Everytime I call in the smartpath girl says we can not tell you what options to choose from. She seems highly unintelligent. I asked to speak with another advisor but apparently they only have 4?????
3457801932,health,Health Insurance,Overpriced - its not a good thing if you get sick a lot. Its a reason why people say health is wealth.
3457801932,vacation,Vacation & Paid Time Off,Vacation time has to be accrued. Management can release a certain amount of pto to you but you better be good at explaining why you need time off from a job you didn't work at long enough.
3288440045,health,Health Insurance,Many health insurance to choose from.
3288440045,vacation,Vacation & Paid Time Off,Two weeks vacation. Better if negotiate for more. Selected holidays off.
3288440045,retirement,401K Plan,UC Davis has pension plan. Employer matching contribution is the best.
3114264690,matPatLeave,Maternity & Paternity Leave,Awesome 4 minths cannkt be beat
3114264690,health,Health Insurance,80% Medical/Dental/Vision Insurance premium is covered by the company. 
3114264690,retirement,401K Plan,Standard 3% 401k match. Nothing extraordinary.
3413612082,retirement,401K Plan,Great for interns too as well. 
3413612082,health,Health Insurance,Package options were mediocre and expensive 
3413612082,vacation,Vacation & Paid Time Off,Everyone wants the same days off so submit requests in advance 
3422450037,health,Health Insurance,"Great plans like PPO, HMO or HSA with lots of options to choose from. The company helps a lot with this to keep this at a low cost to the employee. "
3422450037,vacation,Vacation & Paid Time Off,Generous time off and lots of paid holidays. 
3422450037,retirement,401K Plan,We have matching up to $6K
3423087813,health,Health Insurance,Yale health is a very good place to get health services. Dental insurance here is unusually high. 
3423087813,vacation,Vacation & Paid Time Off,Pretty regular vacation days. 
3423087813,matPatLeave,Maternity & Paternity Leave,I have not utilized this benefit but colleagues seem to be pleased.
3466129409,health,Health Insurance,the best evar but no vision
3466129409,retirement,401K Plan,it is really good yay
3466129409,pension,Pension Plan,There is no more pension plan at Pall.  It stopped when Danaher bought Pall out.
3294064439,health,Health Insurance,"Great coverage of Health, Dental and Vision"
3294064439,retirement,401K Plan,401K Matching program is great
3294064439,vacation,Vacation & Paid Time Off,industry standard PTO plus holiday and Year-end closure
3208696325,retirement,401K Plan,"overall a good plan, although not great on things like company cards, cell phone help, or pet friendly office"
3444842700,vacation,Vacation & Paid Time Off,15 days PTO sick and vacation total.  
3324719915,health,Health Insurance,Through Humana they use the GO365 Program to earn points based on a healthy lifestyle. 
3324719915,vacation,Vacation & Paid Time Off,You accumulate vacation days over time and can transfer them to the next year.
3324719915,retirement,401K Plan,Pella has a very competitive match with their 401K plan. 
3412497986,health,Health Insurance,BCBS of South Carolina is our current insurance
3412497986,retirement,401K Plan,We have 403B instead of 401k and we have Valic on campus
3322851897,health,Health Insurance,There was only one choice for people 
3322851897,retirement,401K Plan,We really need a 401K match
3458912616,health,Health Insurance,Too  Expensive. Less expensive to look for private insurance if young
3458912616,retirement,401K Plan,Many excellent choices for investments and access to a certified Financial Planner with Fidelity Investments.
3458912616,vacation,Vacation & Paid Time Off,Paid vacation is really nice :)
3415763501,health,Health Insurance,I like that there is a standard and HSA option.
3399670560,retirement,401K Plan,Decent 401k plan with matching and multiple options.
3399670560,health,Health Insurance,"Nothing bad to say, standard health insurance"
3399670560,vacation,Vacation & Paid Time Off,It was a good package
3285248045,health,Health Insurance,It's fine. You pay a lot in your premiums. NO help
3285248045,retirement,401K Plan,Great match with 401k plan
3285248045,vacation,Vacation & Paid Time Off,Time off is pretty generous. 
3443462309,health,Health Insurance,The cost and coverage exceeded my expectation.
3443462309,vacation,Vacation & Paid Time Off,"4 weeks PTO for the first four years, 5 weeks PTO after 5 years."
3443462309,default,Diversity Program,There’s. A lot  of diversity and they respect that’s lot 
3432412331,health,Health Insurance,"The monthly cost for the employees is very low, and the doctor quality is very high. "
3432412331,retirement,401K Plan,employer contribution is not good
3432412331,vacation,Vacation & Paid Time Off,3 weeks (15 days) PTO plus major holidays and winter shutdown (Christmas Eve to New Years day). Goes to 4 weeks after 5 years. You also accrue sick time. 
3422570913,health,Health Insurance,"Good, and affordable healthcare, with wide network and health care provider to choose from."
3422570913,retirement,401K Plan,no employee matching at all.
3422570913,vacation,Vacation & Paid Time Off,typical vacation pay with use it or lose it policy 
3466270744,health,Health Insurance,"only $5 a month for single employee, good coverage"
3466270744,retirement,401K Plan,"matching 6%, good 401k plan"
3466270744,food,Free Lunch or Snacks,Great culture. Company paid snacks and quarterly lunches
3460830852,health,Health Insurance,Employee pay 20% of benefit. The dedictibles are decent.
3392770830,health,Health Insurance,Great options for choosing health insurance 
3461829880,health,Health Insurance,Health Insurance fees are reasonable
3461829880,vacation,Vacation & Paid Time Off,"Flexible, depending om your manager. "
3461829880,retirementPlan,Retirement Plan,The employer's contribution is low. 
3443579278,health,Health Insurance,Many great options and good plans for very reasonable cost
3443579278,retirement,401K Plan,"Best: It is offered
Worst: No match"
3443579278,vacation,Vacation & Paid Time Off,You are free to take off any time you want as long as you're not abusing PF's generosity.
3381515552,health,Health Insurance,My health insurance plan was fantastic.
3381515552,discount,Employee Discount,Good discount but who needs 10 Fitbits in a year
3381515552,vacation,Vacation & Paid Time Off,Unlimited!! They made it unlimited in 2016.
3364377125,discount,Employee Discount,About 50% off rental cars 
3364377125,retirement,401K Plan,Easy 401k program at enterprise 
3364377125,vacation,Vacation & Paid Time Off,Just had to plan in advance but every paid time off was accepted 
3412072986,pension,Pension Plan,Elanco no longer offers a pension plan in the US
3412072986,matPatLeave,Maternity & Paternity Leave,up to 3 months maternity leave
3460809282,wfh,Work From Home,"Works great, just talk to your manager and it can happen! "
3460532715,health,Health Insurance,"Low premiums, HSA that the company contributes to"
3460532715,vacation,Vacation & Paid Time Off,5.5 hours per paycheck for full time is all you get. Scheduling time off is dependent on your manager and what they will let you do
